RUC,RAZON_SOCIAL,REMYPE_DEPARTAMENTO,REMYPE_PROVINCIA,REMYPE_DISTRITO,DOMICILIO_FISCAL,APP_INFORMATICO_DEMANDAS,SIAF,ESTADO_DEUDA,TIPO_DOCUMENTO,DOC_DEVEN_O_SENTEN_JUDI,MONTO_DEUDA,DESC_NIVEL_GOBIERNO,DESC_SECTOR,DESC_PLIEGO,SEC_EJEC,DESC_EJECUTORA,OBSERVACION_GLOSA
20568394888,TRESC COMPANY SOCIEDAD ANONIMA CERRADA,HUANCAVELICA,HUANCAVELICA,HUANDO,SIN INFORMACION,NO,SI,SIAF,FACTURA,242,9900.00,GOBIERNO LOCAL,HUANCAVELICA,MUNICIPALIDAD DISTRITAL DE AURAHUA,300831,MUNICIPALIDAD DISTRITAL DE AURAHUA,por el compromiso de CONTRATACIÓN DE EJECUCIÓN DE LA OBRA: RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL HV 948 (PUENTE HUAYUNA) EN EL TRAMO SAN JOSE DE CHOCOROEMP HV947 DISTRITO DE AURAHUA
20570710525,NEGOCIOS ANTHONY CAR S.A.C,CAJAMARCA,JAEN,JAEN,SIN INFORMACION,NO,SI,SIAF,FACTURA,53,9900.00,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE COLASAY,300626,MUNICIPALIDAD DISTRITAL DE COLASAY,POR EL COMPROMISO ANUAL DE LA O/S 374-2023
20600178343,ABA SERVICIOS & REPRESENTACIONES E.I.R.L.,UCAYALI,CORONEL PORTILLO,YARINACOCHA,SIN INFORMACION,NO,SI,SIAF,FACTURA,36,9900.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,1672,GOB. REG. DE LORETO - SALUD UCAYALI-CONTAMANA,OC-00000083: META****46****ADQUISICIÓN DE LUBRICANTES PARA LUBRICAR GASOLINA DE 90 OCTANOS QUE SERA USADO EN
20542211696,SIGMA MC CONSTRUCCIONES E.I.R.L.,LORETO,ALTO AMAZONAS,YURIMAGUAS,SIN INFORMACION,NO,SI,SIAF,FACTURA,153,9915.75,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD DISTRITAL DE MANSERICHE,301440,MUNICIPALIDAD DISTRITAL DE MANSERICHE,VALORIZACION NRO 01 DE LA SUPERVISION DE OBRA CREACION DE VEREDA PEATONAL SACHAPAPA
10422194008,CHAVEZ TAIPE CINTHYA YANIBA,JUNIN,HUANCAYO,CHILCA,SIN INFORMACION,NO,SI,SIAF,BOLETA DE VENTA,179,9945.80,GOBIERNO LOCAL,JUNIN,MUNICIPALIDAD PROVINCIAL DE CHUPACA,301118,MUNICIPALIDAD PROVINCIAL DE CHUPACA,oc-001372: ADQUISICION DE ALIMENTOS PARA LOS BENEFICIARIOS DEL PANTBC
20601173221,ESTACION DE SERVICIOS GRIFO EL TRIUNFO S.A.C.,JUNIN,CHANCHAMAYO,CHANCHAMAYO,SIN INFORMACION,NO,SI,SIAF,FACTURA,0000064,9950.00,GOBIERNO LOCAL,JUNIN,MUNICIPALIDAD DISTRITAL DE MONOBAMBA,301070,MUNICIPALIDAD DISTRITAL DE MONOBAMBA,OC-00000009: LA SUB GERENCIA DE INFRAESTRUCTURA Y DESARROLLO RURAL SOLICITA LA ADQUISICION DE COMBUSTIBLE
20610316922,REPRESENTACIONES PACIFICO G Y M S.A.C.,TACNA,TACNA,TACNA,SIN INFORMACION,NO,SI,SIAF,FACTURA,439,9951.00,GOBIERNO LOCAL,TACNA,MUNICIPALIDAD DISTRITAL DE PACHIA,301783,MUNICIPALIDAD DISTRITAL DE PACHIA,COMPROMISO POR LA ADQUISICION DE DIESEL
20482005919,SACYR CONSTRUCTORA S.A.C.,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,53,9955.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,REGION LA LIBERTAD-SEDE CENTRAL,831,REGION LA LIBERTAD-SEDE CENTRAL,Contrato-011-2021-GRLL-GRCO: MEJORAMIENTO EDUCACION SUPERIOR TECNOLOGICO PUBLICO HUAMACHUCO
20494948584,INVERSIONES COMERCIALES INCOFERR S.A.C.,AYACUCHO,HUAMANGA,AYACUCHO,SIN INFORMACION,SI,NO,SJ_CUENTA_X_PAGAR,EXPEDIENTE,01533-2018-0-0501-JP-CI-01,9965.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,REGION AYACUCHO-SEDE CENTRAL,770,REGION AYACUCHO-SEDE CENTRAL,01533-2018-0-0501-JP-CI-01
20601106893,CONSTRUCTORA JHIRE P & B E.I.R.L.,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,SIN INFORMACION,NO,SI,SIAF,FACTURA,107,9975.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,724,REGION AMAZONAS-EDUCACION,OS-00001223: CONTRATACION DEL SERVICIO EN GENERAL PARA SANEAMIENTO FISICO LEGAL DE TRES (03) IIEE EN LA PROVINCIA DE CHACHAPOYAS
20606111534,INVERSIONES TECLUK S.A.C.,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,490,9999.99,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD PROVINCIAL DE HUAURA,301371,MUNICIPALIDAD PROVINCIAL DE HUAURA,COMPROMIso anual adquisicion de equipo computo para la ugrs
10054043657,CUMANDA VILLACORTA ROBIN CARLOS,LORETO,MAYNAS,IQUITOS,SIN INFORMACION,NO,SI,SIAF,FACTURA,381,10000.00,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD DISTRITAL DE PARINARI,301446,MUNICIPALIDAD DISTRITAL DE PARINARI,INFORME MENSUAL N° 01 CORRESPONDIENTE AL MES DE FEBRERO 2024 DE LA SUPEVISION DE LA OBRA CUI 2469708
10079637900,CHINCHAY BARRAGAN VICTOR MARTIN,LORETO,MAYNAS,BELEN,SIN INFORMACION,NO,SI,SIAF,FACTURA,185,10000.00,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD DISTRITAL DE MORONA,301441,MUNICIPALIDAD DISTRITAL DE MORONA,Contrato-011-2023-MDM-ULYCP: CONSULTORIA DE ELABORACION DE EXPEDIENTE TECNICO:INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y
10429526006,MAMANI CONDORI CARLOS VALENTIN,TACNA,TACNA,CIUDAD NUEVA,SIN INFORMACION,NO,SI,SIAF,RECIBO POR HONORARIOS PROFESIONALES,90,10000.00,GOBIERNO NACIONAL,AGRARIO Y DE RIEGO,M. DE DESARROLLO AGRARIO Y RIEGO,956,PROGRAMA SUBSECTORIAL DE IRRIGACION - PSI,SERVICIO DE SEGUIMIENTO Y MONITOREO PARA LAS ACCIONES FINALES DE EJECUCION DE LA ACTIVIDAD DE EMERGENCIA PIURA
20367065975,PLANTA DE ABASTECIMIENTO DE COMBUSTIBLES LIQUIDOS AMERICAN PETROLEOS DEL NORTE E.I.R.L.,TUMBES,ZARUMILLA,ZARUMILLA,SIN INFORMACION,NO,SI,SIAF,FACTURA,00012053,10000.00,GOBIERNO LOCAL,TUMBES,MUNICIPALIDAD DISTRITAL CANOAS DE PUNTA SAL,301843,MUNICIPALIDAD DISTRITAL CANOAS DE PUNTA SAL,por el compromiso anual ADQUISICION DE COMBUSTIBLE PARA LAS DIFERENTES UNIDADES MOVILES CORRESPONDIENTE AL MES DE JULIO 2023 DEL DISTRITO CANOAS DE PUNTA SAL
20454672446,OBRAS Y PREMEZCLADOS S.R.L.,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,SIN INFORMACION,NO,SI,SIAF,FACTURA,3,10000.00,GOBIERNO LOCAL,ICA,MUNICIPALIDAD PROVINCIAL DE NASCA,300985,MUNICIPALIDAD PROVINCIAL DE NASCA,POR EL COMPROMISO ANUAL EN EL SERVICIO DE CONSULTORIA PARA LA ELABORACION DE LOS ESTUDIOS COMPLEMENTARIOS PARA LA REALIZACION DEL ESTUDIO DE PRE INVERSION CREACION DE UNA REPRESA PARA EL DISTRITO DE NASCA - PROVINCIA DE NASCA - DEPARTAMENTO DE ICA
20467052463,CORPORACION SCANNER S.R.L.,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,00121-2010-0-3207-JP-CI-05,10000.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,301281,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,00121-2010-0-3207-JP-CI-05
20494103444,REASCH CONSULTORES Y CONSTRUCTORES S.A.C,SAN MARTIN,SAN MARTIN,TARAPOTO,SIN INFORMACION,NO,SI,SIAF,FACTURA,26,10000.00,GOBIERNO LOCAL,SAN MARTIN,MUNICIPALIDAD DISTRITAL DE PILLUANA,301743,MUNICIPALIDAD DISTRITAL DE PILLUANA,POR ELABORACION DE EXPEDIENTE TECNICO DE PROYECTO MEJORAMIENTO DE TROCHA CARROZABLE CHIRAPILLO-SHAPAJAL DISTRITO PILLUANA-PROVINCIA PICOTA- DEPARTAMENTO SAN MARTIN
20525255787,"CONSTRUCCIONES, VENTAS Y SERVICIOS PEDRO Y PEDRO S.R.L.",PIURA,TALARA,MANCORA,SIN INFORMACION,NO,SI,SIAF,FACTURA,000039,10000.00,GOBIERNO LOCAL,PIURA,MUNICIPALIDAD DISTRITAL DE MANCORA,301586,MUNICIPALIDAD DISTRITAL DE MANCORA,COMPROMISO ANUAL CONTRATACION PARA EL SERVICIO DE MANTENIMIENTO Y MEJORAMIENTO DEL ALUMBRADO PUBLICO DEL MALECON DE MANCORA PRIMERA ETAPA 
20542327643,PLANET EARTH S.A.C.,SAN MARTIN,SAN MARTIN,TARAPOTO,SIN INFORMACION,NO,SI,SIAF,FACTURA,20,10000.00,GOBIERNO LOCAL,SAN MARTIN,MUNICIPALIDAD DISTRITAL DE CASPISAPA,301742,MUNICIPALIDAD DISTRITAL DE CASPISAPA,"COMPROMISO POR ELABORACION DE EXPEDIENTE TECNICO DEL PROYECTO ""CREACION DEL SERVICIO DE DRENAJE PLUVIAL EN LA LOCALIDAD DE NUEVA UNION DEL DISTRITO DE CASPIZAPA DE LA PROVINCIA DE PICOTA DEPARTAMENTO SAN MARTIN CUI 2578466"
20542751615,D & S CONTRATISTAS CONSULTORES Y EJECUTORES PERUANOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PUNO,SAN ROMAN,JULIACA,SIN INFORMACION,NO,SI,SIAF,FACTURA,6,10000.00,GOBIERNO LOCAL,PUNO,MUNICIPALIDAD PROVINCIAL DE AZANGARO,301608,MUNICIPALIDAD PROVINCIAL DE AZANGARO,Contrato-CCO 020-2023/MPA: ELABORACI?N DE EXPEDIENTE T?CNICO DE IOARR DEL PROYECTO INVERSION PUBLICA CON CUI 2604260
20600378725,GRUPO TAMI E.I.R.L.,CAJAMARCA,JAEN,JAEN,SIN INFORMACION,NO,SI,SIAF,FACTURA,36,10000.00,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE TABACONAS,300641,MUNICIPALIDAD DISTRITAL DE TABACONAS,POR EL COMPROMISO ANUAL DE SERVICIO DE ELABORACION DE FICHA TECNICA DE MEJORAMIENTO DE DE LOS SERVICIOS DE SALUD EN EL CENTRO DE SALUD TAMBORAPA PUEBLO.
20602045031,DLC INGENIEROS E.I.R.L.,CUSCO,CUSCO,SAN SEBASTIAN,SIN INFORMACION,NO,SI,SIAF,FACTURA,93,10000.00,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD PROVINCIAL DE CANAS - YANAOCA,300716,MUNICIPALIDAD PROVINCIAL DE CANAS - YANAOCA,POR EL COMPROMISO ANUAL POR EL ESTUDIO MECANICA DE  SUELO
20602282172,MULTISERVICIOS M & K SOCIEDAD ANONIMA CERRADA,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,SIN INFORMACION,NO,SI,SIAF,FACTURA,236,10000.00,GOBIERNO LOCAL,PIURA,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,301553,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,POR EL COMPROMISO ANUAL POR POR EL PAGO DEL CONSUMO DE COMBUSTIBLE DIESEL B5 UV QUE DERIVA DEL PROCEDIMIENTO DE SELECCION SUBASTA INVERSA NRO 01-2023-MDSMF/CS-PRIMERA CONVOCATORIA
20610123806,LUKANO CONSTRUCCIONES Y SERVICIOS GENERALES E.I.R.L.,LORETO,MAYNAS,SAN JUAN BAUTISTA,SIN INFORMACION,NO,SI,SIAF,FACTURA,48,10000.00,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD DISTRITAL DE CAPELO,301456,MUNICIPALIDAD DISTRITAL DE CAPELO,OS-00000014: SERVICIO DE ELABORACION DE EXPEDIENTE TECNICO CREACIONDE VEREDA PEATONAL EN LA COMUNIDAD DE HUATAPI DISTRITO DE  CAPELO PROV DE REQUENA DPTO DE LORETO
20610259171,GRISAR S.A.C,SAN MARTIN,SAN MARTIN,MORALES,SIN INFORMACION,NO,SI,SIAF,FACTURA,20,10000.00,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD DISTRITAL DE MAZAN,301427,MUNICIPALIDAD DISTRITAL DE MAZAN,"OS-00000121: CONTRATACION DE SERVICIO DE CONSULTOR PARA ELABORACION DE EXPEDIENTE TECNICO DEL PROYECTO DENOMINADO: CREACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL CENTRO POBLADO SANTA LUCIA, MAZAN-MAYNAS-LORETO"
20610313001,GUEVARA INGENIERIA Y CONSULTORES E.I.R.L.,SAN MARTIN,SAN MARTIN,TARAPOTO,SIN INFORMACION,NO,SI,SIAF,FACTURA,6,10000.00,GOBIERNO LOCAL,SAN MARTIN,MUNICIPALIDAD DISTRITAL DE ALTO BIAVO,301708,MUNICIPALIDAD DISTRITAL DE ALTO BIAVO,Contrato-149-2023-ABAST/MDAB: 
20610489339,EC & DIAZ INGENIERIA Y CONSTRUCCIONES S.A.C.,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,SIN INFORMACION,NO,SI,SIAF,FACTURA,5,10000.00,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE YAUYUCAN,300676,MUNICIPALIDAD DISTRITAL DE YAUYUCAN," POR EL COMPROMISO DE LA ORDEN DE SERVICIO N 230, POR EL SERVICIO DE SUPERVICIO DE ELABORACION DE EXPEDIENTE TECNICO DEL CENTRO POBLADO LA CONGA, MEMO 1254-2023-MDY/GM"
20610489339,EC & DIAZ INGENIERIA Y CONSTRUCCIONES S.A.C.,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,SIN INFORMACION,NO,SI,SIAF,FACTURA,6,10000.00,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE YAUYUCAN,300676,MUNICIPALIDAD DISTRITAL DE YAUYUCAN," POR EL COMPROMISO DE LA ORDEN DE SERVICIO N 230, POR EL SERVICIO DE SUPERVICIO DE ELABORACION DE EXPEDIENTE TECNICO DEL CENTRO POBLADO LAYPAMPA, MEMO 1255-2023-MDY/GM"
20606311088,GRUPO DAZA INGENIEROS S.A.C.,CUSCO,CUSCO,SAN JERONIMO,SIN INFORMACION,NO,SI,SIAF,FACTURA,108,10050.00,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,300773,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,OC-00000581: ADQUSICION DE COMPARADORES DE CLORO RESIDUAL PARA LAS ORGANIZACIONES COMUNALES DE JASS.
20513464160,SEASAP S.A.C.,LIMA,LIMA,MAGDALENA DEL MAR,SIN INFORMACION,NO,SI,SIAF,FACTURA,180,10067.76,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,301262,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,OC-00000241: ADQUISICION DE MATERIAL GRANULAR PARA EL - MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VI
20609299321,WENCASI INGENIERIA & CONSTRUCCION E.I.R.L.,AREQUIPA,AREQUIPA,AREQUIPA,SIN INFORMACION,NO,SI,SIAF,FACTURA,032,10084.11,GOBIERNO LOCAL,AREQUIPA,MUNICIPALIDAD DISTRITAL DE MACHAGUAY,300388,MUNICIPALIDAD DISTRITAL DE MACHAGUAY,CONTRATO
20604110221,JUN JIN SERVICIOS GENERALES S.A.C.,ANCASH,HUARMEY,HUARMEY,SIN INFORMACION,NO,SI,SIAF,FACTURA,122,10098.50,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,771,REGION AYACUCHO-AGRICULTURA,OC-00000133: ADQUISICIÓN DE MATERIALES E INSUMOS PARA LA TÉCNICA DE INSEMINACIÓN ARTIFICIAL PARA EL PROYECTO BOVINA PAUZA - REQUERIMIENTO N° 12-2023-GRA/GR-GGR-GRDE-DRAA-DPAI/PROY-BOVINA-PAUSA/LMPC
20534524006,GREMPAC INGENIERIA Y CONSTRUCCION E.I.R.L.,AYACUCHO,HUAMANGA,AYACUCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,28,10100.00,GOBIERNO LOCAL,HUANCAVELICA,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE TUCUMA,301883,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE TUCUMA,POR EL COMPROMISO DE CONTRATACION DE SERVICIO DE UNA CONSULTORIA DE OBRA PARA LA ELABORACION DE EXPEDIENTE TECNICO DEL PROYECTO CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LA COMUNIDAD DE SANTA CRUZ DE CHAUCHORA DE CENTRO POBL
10321149869,MENDOZA CADILLO ULISES ANIBAL,ANCASH,SANTA,NUEVO CHIMBOTE,SIN INFORMACION,NO,SI,SIAF,FACTURA,0203,10105.83,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD PROVINCIAL DE AIJA,300097,MUNICIPALIDAD PROVINCIAL DE AIJA,POR LA SUPERVISION DE LA OBRA REHABILIOTACION DEL CETPRO
20603772530,GRUPO CEREGRAL- CP EIRL,LAMBAYEQUE,CHICLAYO,CHICLAYO,SIN INFORMACION,NO,SI,SIAF,FACTURA,732,10118.00,GOBIERNO LOCAL,LAMBAYEQUE,MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO,301237,MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO,"POR LA ADQUISICION DE 1513.00 HOJUELA PRECOCIDA DE AVENA, QUINUA CON HARINA DE CHOCLO SEMILLAS DE GIRASOL CON PROTEINA AISALADA DE SOYA OMEGA 3 Y 6 CON VITAMINAS Y MINERALES SABOR A CLAVO DE OLOR Y CANELA CORRESPONDIENTE AL MES DE JUNIO, SEGUN CONTRA"
20477520279,GRIFO SANTA ROCIO E.I.R.L,LA LIBERTAD,CHEPEN,CHEPEN,SIN INFORMACION,NO,SI,SIAF,FACTURA,006861,10130.00,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE SAN GREGORIO,300658,MUNICIPALIDAD DISTRITAL DE SAN GREGORIO,"ADQUISICION DE 1136,68 GALONES DE DIESEL DB5 UV PREMIIUM PARA MAQUINARIA PARA TRABAJOS DE MANTENIMIENTO DE LAS TROCHAS CARROZABLES DE LOS DIFERENTES CASERIOS DEL DISTRITO D SAN GREGORIO"
20568153252,INVERSIONES GALINDO J - Y E.I.R.L.,JUNIN,HUANCAYO,HUANCAYO,SIN INFORMACION,NO,SI,SIAF,FACTURA,6,10130.00,GOBIERNO LOCAL,HUANCAVELICA,MUNICIPALIDAD DISTRITAL DE PACHAMARCA,300851,MUNICIPALIDAD DISTRITAL DE PACHAMARCA,REQUERIMIENTO DE KIT DE HERRAMIENTAS
20513051833,3G CONSTRUCTORA S.A.C.,CALLAO,CALLAO,CALLAO,SIN INFORMACION,NO,SI,SIAF,FACTURA,189,10145.18,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,301262,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,adenda al contrato n°02 -2022 lp 02-2022 ejecucion de la obra meramiento del servicio de seguridad ciudadana en el distrito de jesus maria
20523442041,ANDES TECHNOLOGY SOCIEDAD ANONIMA CERRADA,LIMA,LIMA,LA MOLINA,SIN INFORMACION,NO,SI,SIAF,CONTRATO SUSCRITO (VARIOS),E001-14,10155.14,GOBIERNO NACIONAL,EDUCACION,M. DE EDUCACION,1442,MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION BASICA Y SUPERIOR,ADQUISICION DE EQUIPOS VARIOS PARA EL PROGRAMA DE MECATRONICA AUTOMOTRIZ  - LPI 06-2022
20611039906,CORPORACION GONCES E.I.R.L.,ANCASH,HUARAZ,HUARAZ,SIN INFORMACION,NO,SI,SIAF,FACTURA,5,10160.30,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD DISTRITAL DE RAPAYAN,300162,MUNICIPALIDAD DISTRITAL DE RAPAYAN,"COMPROMISO ANUAL - LA EJECUCIÓN DEL SERVICIO DE LA ACTIVIDAD: MANTENIMIENTO DEL CANAL RUSTICO DE LA COMUNIDAD DE RAPAYAN EN EL SECTOR PAGSHAG DISTRITO DE RAPAYAN, HUARI, ANCASH"
20455753733,IMPORTACIONES GOMEZ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,AREQUIPA,ISLAY,ISLAY,SIN INFORMACION,NO,SI,SIAF,FACTURA,5822,10162.26,GOBIERNO LOCAL,AREQUIPA,MUNICIPALIDAD DISTRITAL DE DEAN VALDIVIA,300425,MUNICIPALIDAD DISTRITAL DE DEAN VALDIVIA,"OS-00000611: SERVICIO DE ALQUILER DE 02 VOLQUETES DE 15M3 PARA LA OBRA: MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO EL ARENAL EN EL DISTRITO DE DEAN VALDIVIA, PROVINCIA DE ISLAY-AREQUIPA"
20393001331,CORPORACION CSM HYDRAULIC ENGINEERING S.A.C.,LIMA,LIMA,JESUS MARIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,45,10230.27,GOBIERNO LOCAL,AREQUIPA,MUNICIPALIDAD DISTRITAL DE MEJIA,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,OC-00000190: Adquisicion de ACCESORIOS DE RED PRINCIPAL DE AGUA para la obra MEJORAMIENTO DEL SERVICIO DE AL
20533907149,CONSTRUCTORA Y SERVICIOS MEZARUMI S.R.L.,ANCASH,POMABAMBA,POMABAMBA,SIN INFORMACION,NO,SI,SIAF,FACTURA,18,10239.47,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD DISTRITAL DE LLUMPA,300186,MUNICIPALIDAD DISTRITAL DE LLUMPA,"PAGO CORRESPONDIENTE AL ADICIONAL N 01 DE LA OBRA: MEJORAMIENTO DE LA LOSA MULTIDEPORTIVA CON GRASS SINTÉTICO EN LA LOCALIDAD DE LLUMPA - LLUMPA - MARISCAL LUZURIAGA - ANCASH, DERIVADO DEL CONTRATO N 038-2022-MDLL/GM"
10488331782,CHAVEZ HUAYTALLA HELMUT,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,SIN INFORMACION,NO,SI,SIAF,FACTURA,156,10260.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,1300,REGION  HUANCAVELICA- GERENCIA SUB REGIONAL CHURCAMPA,"OC-00000007: Adquisición de MADERA EUCALIPTO, para la ejecución de la obra: ""MEJORAMIENTO DEL SERVICIO DE ED"
20610618872,HOLDING CONSTRUCCION LEGAL S.A.C,CUSCO,CUSCO,CUSCO,SIN INFORMACION,NO,SI,SIAF,FACTURA,1,10278.00,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD PROVINCIAL DE ESPINAR,300740,MUNICIPALIDAD PROVINCIAL DE ESPINAR,compromiso anual de servicio de mantenimiento rutinario de actividades 
20393379911,LEICAR IMPORT  EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,UCAYALI,CORONEL PORTILLO,CALLERIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,002566,10281.30,GOBIERNO LOCAL,UCAYALI,MUNICIPALIDAD DISTRITAL DE NESHUYA,301864,MUNICIPALIDAD DISTRITAL DE NESHUYA,OC-00000163: REQUERIMIENTO DE REPUESTOS PARA LA MOTONIVELADORA CAT 120K DE LA OFICINA DE MAESTRANZA DE LA MU
20510511655,ESTACION DE SERVICIOS PERCY CAR S.R.L.,LIMA,LIMA,VILLA EL SALVADOR,SIN INFORMACION,NO,SI,SIAF,FACTURA,3198,10285.83,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE CHORRILLOS,301257,MUNICIPALIDAD DISTRITAL DE CHORRILLOS,CONTRATO N° 01-2023-MDCH- ADQUISICIÓN DE COMBUSTIBLE PARA LA FLOTA VEHICULAR DE LA MUNICIPALIDAD DE CHORRILLOS - ITEM N°1 DIESEL B5 S50
10328859926,LUJAN ESQUIVEL FRANKLIN WELINGTON,ANCASH,SANTA,CHIMBOTE,SIN INFORMACION,NO,SI,SIAF,RECIBO POR HONORARIOS PROFESIONALES,312,10296.00,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,"CONTRATACION DE SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISON DE LA OBRA REHABILITACION EN EL LOCAL ESCOLAR 0313, CODIGO LOCAL 033821, EN EL PJ MIRAFLORES ALTO, DISTRITO DE CHIMBOTE, PROVINCIA SANTA, DEPARTAMENTO ANCASH"
20513035471,BJM COMERCIAL FERRETERO E.I.R.L.,LIMA,LIMA,JESUS MARIA,SIN INFORMACION,SI,NO,SJ_SALDO,EXPEDIENTE,06115-2017-0-0904-JP-CI-02,10300.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,301284,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,06115-2017-0-0904-JP-CI-02
20116722641,COMPUCHIP S.R.LTDA.,CUSCO,CUSCO,CUSCO,SIN INFORMACION,NO,SI,SIAF,FACTURA,2506,10326.00,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE,COMPROMISO ANUAL POR LA ADQUISICION DE COMPUTADORAS PARA LA GERENCIA DE DESARROLLO SOCIAL COMO PARTE DEL COMPROMISO 1
20542651823,GRUPO PROCONSUP SOCIEDAD ANONIMA CERRADA,PUNO,PUNO,PUNO,SIN INFORMACION,NO,SI,SIAF,FACTURA,104,10327.08,GOBIERNO LOCAL,PUNO,MUNICIPALIDAD DISTRITAL DE AMANTANI,301595,MUNICIPALIDAD DISTRITAL DE AMANTANI,POR EL COMPROMISO ANUAL DE VALORIZACION Nº 01 ADICIONAL 02 CORRESPONDIENTE AL MES DE MARZO
